Business_ID,Name,Address,Coordinates,Number_of_Reviews,Rating,Zip_Code,Cuisine
fz-d4WXR59kq42a-Lgmb7A,Aldys Restaurant,804 8th St,{40.7590884:-74.0436112},11,5.0,07087,mexican
nGFhlGsPlf6Uu5-xjIosQA,Don Chucho,1112 Forest Ave,{40.6267799:-74.12688},14,4.5,10310,mexican
v0vKiXBcrTGD3jR-tf8ujA,El Paso Mexican Grill,1610 Newkirk Ave,{40.635877:-73.962081},166,3.0,11226,mexican
qZfJbJPxZUkC66lRldcbGA,Tulcingo Del Valle,665 10th Ave,{40.762756:-73.993545},258,3.5,10036,mexican
nDQ9sL87TLzMhAzkIQQZng,Tacos El Chuleton,2399 Grand Concourse,{40.86014:-73.89876},1,4.0,10468,mexican
sBP8072dTkHDHyS8MTaZcQ,Coatzingo Restaurant,79-11 Roosevelt Ave,{40.74759:-73.88623},48,4.0,11372,mexican
LQHegfNHe7ylY3bocrFlpg,Calle Dao - Bryant Park,38 W 39th St,{40.752155:-73.984223},1644,4.0,10018,mexican
YgVUJg4-aUsSu9dLhfF-3Q,Pinks,242 E 10th St,{40.7287913560867:-73.9845903217793},190,4.0,10003,mexican
bi_EG3ATtDvAEoixn4UHhw,Casa Frida Mexican Fusion,371 High Mountain Rd,{40.951582:-74.182616},8,3.5,07508,mexican
jco-hG2RrYPcy4vGXTFceQ,Jose Tejas,700 US Hwy 1 N,{40.5611611673677:-74.3010789186747},2104,4.0,08830,mexican
zUryis8eMrzRE8ibDC9ffA,Mariachi Taco,3428 Fulton St,{40.68428:-73.86913},20,3.5,11208,mexican
C5lP--2smxLLB9UCmoq5eQ,El Patio Mexicano,3764 Broadway,{40.8334841:-73.9449675},9,3.0,10032,mexican
9ZTyAKZI0cpCbmTYZgNjAA,Santa Clarita,237 Willis Ave,{40.809496:-73.922842},18,4.5,10454,mexican
fmWPll4-PI4PTx_b_E_-Hw,Tri Mexican Tacos,46th St & Greenpoint Ave,{40.7421913:-73.9188919},34,4.0,11104,mexican
CEAaFsY7aSU-B0opRnRwcw,Taco's Puebla,2181 Grand Concourse,{40.85544:-73.9016},14,3.0,10453,mexican
orlKht_5oVoL_4UfwJ57LQ,San Atanacio Deli-Grocery,6304 Bay Pkwy,{40.6149709748988:-73.9805127187319},6,4.5,11204,mexican
5ZFWfz5wimY1q-ChXVlYRQ,L'a Autentica Panaderia,1878 86th St,{40.605869:-74.000908},7,3.5,11214,mexican
wtQHeGI3L04xCJ5jODsRlg,Los Feliz,109 Ludlow St,{40.71938:-73.98882},453,3.0,10002,mexican
Nw7-C3L7Hq-PpGwdIt1VNA,Lupitas Restaurante,2366 Grand Concourse,{40.85896:-73.89855},3,4.5,10458,mexican
qnvph-5rhKLns7kL7BQxFg,The Burrito Spot,1903 Victory Blvd,{40.61299:-74.12746},30,3.0,10314,mexican
mykhv_-D5kREsbwCjeB1AA,Los Compadres,1224 Anderson Ave,{40.8405312029345:-73.9811005506554},97,4.5,07024,mexican
QLbWZMiqzV6zTPXS3nuzjg,Taqueria El Fogon,241 Cook St,{40.70362:-73.93314},37,3.0,11206,mexican
T8VPr7B3IaQ51fuDWz3UaA,Compadres77 Mexican Restaurant,115-20 Queens Blvd,{40.7159829:-73.8340859},50,3.5,11375,mexican
reikN8SndmL5QAYl_qHm3g,Sofia's Taqueria,977 Bay St,{40.61884:-74.069421273585},149,3.5,10306,mexican
NxjBu7EcMq6fywbQfWtTTg,El Matador,418 Broad St,{40.8078556:-74.1925306},479,4.0,07003,mexican
keOMomcnyrJEQvFtfEYadg,Swell Dive,1013 Bedford Ave,{40.689183858613:-73.9549609646201},86,4.0,11205,mexican
_2aXZ9o3Yl_coNw9-IdqMQ,Mi Ranchito,1468 St Nicholas Ave,{40.850878189059:-73.9325881480936},43,3.5,10033,mexican
gLar0VXuQDv9MKGU_ooqGg,Ricos Tacos,505 51st St,{40.64453:-74.01066},177,3.5,11220,mexican
UbpTBD5E02OBHYOxH7i9ug,Curbside Mexican Grill,1131 Long Beach Rd,{40.683719:-73.621656},8,4.5,11550,mexican
MT8a8H25oeQ6eATdffxWmA,Reyes Deli & Grocery,532 4th Ave,{40.66731:-73.99162},208,4.5,11215,mexican
r2eXF4w9e8_V3RQTTPTfKw,Eastpoint,25 Ave B,{40.72228:-73.98311},25,4.0,10009,mexican
OoFr5pilPnfIhH5Uvj7aAw,Rosarito Fish Shack,168 Wythe Ave,{40.7195575:-73.9607528},530,3.0,11211,mexican
QghX09YNXwd0ZsHFqx2qlw,La Canasta Deli,1255 Castleton Ave,{40.59272:-74.0685486},25,3.5,10310,mexican
uGUXV74PbdcYeHEqntDh2w,Hidalgo Mexican Food,35-9 Vernon Blvd,{40.7632870632524:-73.9415278658571},23,4.0,11106,mexican
RNYpDA-Dd9HPEPU0Eo7fhw,El Diablo Taco Truck,484 Union Ave,{40.7156147733261:-73.9521074295044},69,4.0,11211,mexican
HrGdbJEZsB3Pw43j8nyO0w,Pico de Gallo,8009 Roosevelt Ave,{40.747691:-73.885393},28,3.5,11372,mexican
m8z1eTTetr-JbSM1HU2t6Q,Tacos Y Quesadillas Mexico,924 9th Ave,{40.7686908:-73.9849574},46,4.0,10019,mexican
VkvtqZZPZzVgVdSAyaGspA,Guadalupana Deli Restaurant,8425 Jamaica Ave,{40.6926599:-73.86012},1,5.0,11421,mexican
4QVG74AmkmhjE63-gwyWow,Mexican Deli,2711 Broadway,{40.7996094:-73.9685912},27,4.0,10025,mexican
1k2a5TvJpmXW6laSG6ugIA,Guerrero,6 Jordan Ave,{40.72396:-74.06616},14,3.5,07306,mexican
kKRzPQD6XF5Nx3pX2R8NIw,Chinelos II,530 W 136th St,{40.82033:-73.95378},67,3.5,10031,mexican
-nDguLGH07wnUx2kFGCFTQ,Taco Azul,10-08 Clintonville St,{40.792625:-73.813127},75,4.0,11357,mexican
emL5uzqKWWqUIsew5R9nnA,Tacos Y Quesadillas Mexico Restaurant,104-40 Corona Ave,{40.74367:-73.85728},23,3.5,11368,mexican
snORfbD1AkFlRtlITvS_YQ,Mexico 2000 Grocery,367 Broadway,{40.707683:-73.955017},67,4.0,11211,mexican
FIauc3AaAeDR9u4gMtKmRQ,Made In Mexico,3950 10th Ave,{40.867160217612:-73.9172898172413},271,2.5,10034,mexican
1Zc5q6qrWV4qepRulrpfJA,El Aguila Dorada,412 Broadway,{40.66099:-74.12036},35,4.5,07002,mexican
KkL02YOcKXeq3g7H4GvqRQ,El Sancho,142 Avenue U,{40.5965509875205:-73.9791472222222},12,3.5,11223,mexican
-7mvJpV-gmOCT0HFNOhMNA,The Brothers Cafe,3949 43rd Ave,{40.74607:-73.924109},92,4.5,11104,mexican
TlrkRdpXjSG-4RdabVD_PQ,Azteca Taqueria Restaurant,1313 Summit Ave,{40.7624358046918:-74.041139075534},4,5.0,07087,mexican
WqjqHMozyW42XLTtLnKGag,La Pulperia Hell's Kitchen,371 W 46th St,{40.7609037798437:-73.9905203491259},748,4.5,10036,mexican
k-tphJV_y-rdNiXkPsmmwQ,Taqueria Oaxaca,167 Main St,{40.5107750301557:-74.2485210299492},33,3.5,10307,mexican
STLqs0a6SI_eOsKHxWI92Q,Margheritas Mexican Cuisine,629 E 161st St,{40.8221017:-73.9076204},9,4.0,10456,mexican
5Ia7a72M6b8ht88mD_E3-A,Viva Toro,188 Berry St,{40.7166:-73.96136},484,3.0,11249,mexican
a7QpqI_WDjo6fiedXlKpfQ,Calexico Taco / Burrito Cart,Pier 1 Brooklyn Bridge Park,{40.703331:-73.995215},28,3.5,11201,mexican
Fp2QuKOu_zCjOxbyCLfnjw,El Rey Restaurant,25-21 Astoria Blvd,{40.77137:-73.92198},72,3.5,11102,mexican
nnat3QDogbkOGWR00jfPqw,Taqueria Puebla,1285 Castleton Ave,{40.634014:-74.1256406},18,4.0,10310,mexican
PZWhzOHAkT6G20kNAOSQrw,Mi Lindo San Miguelito,257 W 231st St,{40.88006:-73.90675},35,4.0,10463,mexican
veeKjzzHsO9e4wKLxpuhtQ,El Rey Del Taco Truck,33-01 30th Ave,{40.76622:-73.91933},472,4.5,11103,mexican
oYmpJ1OXiYGr5IYSxlmGcw,Seis Vecinos Restaurant,640 Prospect Ave,{40.81533:-73.90317},81,3.5,10455,mexican
JPOjbYV-4NG1C221UVUtiQ,Baja Mexican Cuisine,104 14th St,{40.75349:-74.026384},207,3.5,07030,mexican
-lZVfL-OtBki2U3Tv-mRNw,Alex's Tacos,744 E Tremont Ave,{40.8445633970481:-73.8895697146654},12,3.5,10457,mexican
o_r0-1tGDoP_HyEONWKqCw,Mojo Restaurant,70-20 Austin St,{40.7205:-73.84639},133,4.0,11375,mexican
Zjs9BS1R-BB1L4P_TRF46g,La Avenida,2247 1st Ave,{40.79573:-73.93596},86,4.5,10029,mexican
p3c3-cIIHjM090iZlA8WIQ,Estrellita Poblana II,2819 White Plains Rd,{40.8670645863417:-73.8675294497723},113,3.5,10467,mexican
A0nCLU0qBly0AUm-pvgNXw,Tacos Mexico,32-08 38th St,{40.75914:-73.92015},96,3.0,11103,mexican
wOvCuvf0ftfTxQ-8NJ6V4A,Xochimilco Mexican Restaurant & Bakery,321-323 61st St,{40.78872:-74.01255},17,4.5,07093,mexican
0MqKMvDvmw6s3mnycYLcog,Josefina's Restaurant,8440 Grand Ave,{40.734255:-73.882604},20,4.5,11373,mexican
yIWKtjt9v0m7i8mKBQlsug,Casa de Julia,64-09 Roosevelt Ave,{40.74618:-73.89954},8,4.0,11377,mexican
rKhwtWGawgIXnTVW3Nl3YA,Taco Bar,358 Bowery,{40.727023:-73.9918770865082},68,3.5,10003,mexican
yGQT6OZ-nNIhTKj32wRlmA,Bar Bolinas,455 Myrtle Ave,{40.693499:-73.967389},118,4.0,11205,mexican
7-TRXxFP0biboasNZgH8Kg,Carniceria Y Taqueria  El Novillo,14-33 College Point Blvd,{40.7845218790648:-73.8456908445185},15,4.0,11356,mexican
n_0zk3Lm7PKChIaZL8EorQ,Tacos Lopez,,{40.6192398071289:-74.0333709716797},48,4.5,11209,mexican
2I0GExiJv27i_oi8b-te9Q,Hot Peppers,78-33 Springfield Blvd,{40.7371977717683:-73.7475878655444},174,4.5,11364,mexican
RGSjUKs-hNpCSafrFcU-VQ,La Flor,53-02 Roosevelt Ave,{40.74434:-73.91141},232,4.0,11377,mexican
zRD1rIRW554yuH2J0WSD_Q,QDOBA Mexican Eats,1422 Myrtle Ave,{40.6986599:-73.91835},30,4.0,11237,mexican
_PqNDaGlo1fxku0U7qsnqw,Viva Margarita,163 Old River Rd,{40.80668:-73.99235},135,2.5,07020,mexican
JpEENiSNl3MzAQN1FyKPdw,Los Girasoles Restaurant,2613 Webster Ave,{40.86304:-73.88982},16,4.0,10458,mexican
lL5DgsvOuiI8nMQcjK1bMA,El Centro Cantina,359 W 54th St,{40.76593:-73.98675},38,4.0,10019,mexican
qE54DGl95Q8oQhZnwVEgvw,El Vaquerito,54-11 Northern Blvd,{40.75369:-73.90612},5,2.5,11377,mexican
CbQ-BsNbYXYjJV1hJpqmGg,El Rinconcito De Mama,129 Main St,{40.414671:-74.229413},41,5.0,07747,mexican
iV4Qm5DnGChgrnbYG20ASw,Sombrero Mexican Restaurant,303 W 48th St,{40.7611200213432:-73.9870921522379},324,2.5,10036,mexican
4Fe6J1brxdVHdhFW1iKUlQ,El Coyote Restaurant,80-18 Northern Blvd,{40.7552907510186:-73.8866319740258},240,3.0,11372,mexican
Pda9zJfg0pRABp9krlJh3Q,El Rey Del Sabor,43RD And 6th Ave,{40.7555:-73.98361},29,4.0,10036,mexican
3oDDddw8eggbiEkthCRK1w,La Mexicana,61 Charlton St,{40.7272383570671:-74.0058897435665},3,3.5,10014,mexican
H08vCdbcP3oy0cBEKqM5KQ,El Rey del Sabor,166 E 60th St,{40.7622400274526:-73.9663818196397},71,4.0,10021,mexican
IAYa1h5Hh0jVtzXDUsojiQ,Tequila Sunrise,34-37 Bell Blvd,{40.76937:-73.77356},233,3.0,11361,mexican
cQGW6BWU6lppWVSwlFBDgA,Cinco De Mayo,837 Washington Ave,{40.8225131696248:-73.9115964114002},93,3.5,10451,mexican
aidZpXrufp3t-cV1tMTzOQ,Metate,3515 Johnson Ave,{40.8860208:-73.9100364},162,3.0,10463,mexican
gcxILajS1FP6WxzrCgefNQ,Con Sabor A Mexico,711 W 181st St,{40.85052:-73.93643},19,3.0,10033,mexican
kXRumOlpimqxoXp4snaNxg,Cinco de Mayo,389 Paseo Reyes Dr,{30.0160252:-81.3941136},22,4.0,32095,mexican
lDw5XnnGIxs5hw-XSljcTg,Mexico Jophsua 19 Grocery & Restaurant,134-06 Jamaica Ave,{40.7023394107819:-73.8185475021601},46,4.5,11418,mexican
HRc1CfjDg_3jUmL4PzTkzg,Taco Bell,58 Fulton St,{40.7085700625669:-74.0051098912954},1,5.0,10038,mexican
4y-6v4d15JXwW_nPCZCYvQ,El Patron 2,1491 Hylan Blvd,{40.59204:-74.08768},7,3.5,10305,mexican
NOUujFVP_d4XBrJqTra55A,Tacos El Bronco II,White Plains Rd & Lydig Ave,{40.85453:-73.86769},115,4.5,10462,mexican
NlouHE3sXGxeLn7UdXsvzg,Los Hermanos Salazar,645 Courtland Ave,{40.8189:-73.91862},4,4.0,10451,mexican
N-yqacjOkrrXsGMgogmZWg,El Tequilazo,17237 Hillside Ave,{40.7122945231321:-73.7891526480506},22,4.0,11432,mexican
EYzO2CoT5SppebYMxNxzyg,Vista Hermosa Mexican Grill,35 Ridgefield Ave,{40.84836:-74.02645},48,3.5,07660,mexican
dd80OU1cj4N8RLF3VC9T7A,Mi Pueblito Mexican,89 Ridge Rd,{40.784598:-74.136705},7,4.5,07031,mexican
t9zsZdwFdfrhMTj2FIwcDQ,Tacos Victoria,324 1/2 7th St,{40.726542:-74.048619},18,4.0,07302,mexican
IHGm6huN_Z48KdorBjztSQ,Guacamole Taqueria,5025 Broadway,{40.86952:-73.91674},122,3.5,10034,mexican
OqBwxwjya3li4XiP6ylUaA,La Catrina Restaurant,825 Morris Park Ave,{40.84631:-73.86161},3,4.0,10462,mexican
q2D80--iDkSwf_OKsS-jdA,La Pulperia UES,1626 2nd Ave,{40.7766202:-73.9523275},716,4.0,10028,mexican
vy8Cy2uW8eRKECpLHIc8yg,Zona Libre,3417 Park Ave,{40.7710194431672:-74.023070416813},29,4.0,07087,mexican
p_qYaQBAieWIG6lKKjT5VQ,Los Almuerzos Mexicanos,138-21 Jamaica Ave,{40.70272:-73.81464},36,4.5,11435,mexican
DhivGpHqgPy1f1gSXhrvPg,LA Burrito,67 Wilson Ave,{40.70235:-73.92837},171,3.0,11237,mexican
4cvuzr4SjDnBVGEgJYkJ6w,Chilango's Restaurant,272 Bay Ave,{40.404:-73.99109},135,3.5,07732,mexican
KX7-L2PTl_ZM1ufx2tVVVA,Taqueria Mexicana,7024 Bergenline Ave,{40.7965563:-74.0103249},64,3.5,07047,mexican
-82ju2_ebCeX3_mCcvTI_Q,El Sol de Cholula,161 Wilson Ave,{40.7003:-73.92452},30,4.0,11237,mexican
I4LSdJd2Z8M6VNLhbX3aLA,Superfine,126 Front St,{40.702236:-73.987426},443,3.5,11201,mexican
cNUT-1vzOF7EyWz4vext7Q,Howlin' Taco,1539 Covert St,{40.695:-73.90433},6,4.5,11385,mexican
z6TQXIGmJij6cr_-IeGDnA,Los Tres Potrillos,111-16 Roosevelt Ave,{40.75153:-73.85508},52,3.0,11368,mexican
ePqKbqXFBCbwBaWiN2Jo9w,Ampersand,294 3rd Ave,{40.7386178790617:-73.9834206895483},202,4.5,10010,mexican
RyEd54MOTc5OcYtOiDt11g,Iguana Restaurant & Dance Lounge,240 W 54th St,{40.7642063:-73.9832105},823,3.0,10019,mexican
Ly8h1NpCnjKJCRnaR1E21g,Rancho Estrella,616 E 187th St,{40.85516:-73.88707},21,3.0,10458,mexican
YKfj-CUjgb9xQ1kN_bhNLg,Forgtmenot,138 Division St,{40.714498871349:-73.9915559401866},178,4.0,10002,mexican
Zh_52Qun5eAhcYb6LOfNWw,Tacos El Pollo,1318 Cortelyou Rd,{40.6407576528866:-73.9653689414263},8,4.5,11226,mexican
qGpDDZKwlkuJNL-OurWivw,Fusion HK Bar and Grill,688 10th Ave,{40.76347:-73.99231},101,4.0,10019,mexican
MFtGKvIYMKmJyXaz7IrMTQ,El Puerto Mexicano Bar & Restaurant,84-28 Jamaica Ave,{40.6922391:-73.8597963},29,3.0,11421,mexican
sq6cLuNfDIb2ZrJTm9Z_cg,Mexicana Deli Grocery,339 E 204th St,{40.87233:-73.87775},33,4.5,10467,mexican
BgZHn_QmfcIdA527VnN_qQ,Arepitas,434 Lafayette St,{40.7297209600858:-73.9902131916715},5,4.5,10003,mexican
JRuneSzfLdQU0UMNM3BefA,Molcajete Mexican Restaurant,9213 Roosevelt Ave,{40.748864:-73.874088},21,4.0,11372,mexican
VuAwqaGFogbvK1pxcLzoEw,Viva Mexico Mexican Cuisine,1577 St Nicholas Ave,{40.85427:-73.93035},18,3.5,10040,mexican
C4MdgwEK4ymAimV2buxBUw,Mesa Maya,837D Midland Ave,{40.93547:-73.86217},88,4.0,10704,mexican
XYyIWs-3J4bZRZDfcsMquQ,Rancho Tequileria,741 9th Ave,{40.763717:-73.989189},271,3.5,10019,mexican
6mCqJUpV16kkmeZ1-mLXBg,Mezcals Mexican Restaurant,20 Bradley Ave,{40.611822:-74.132672},105,4.0,10314,mexican
X2mfQ5SOE5eMuUzPrI_pwA,Esperanto,145 Ave C,{40.725474:-73.978054},687,3.5,10009,mexican
xsomq3qW2hmjFih64wZRlQ,La Oaxaquena Restaurant,1969 Amsterdam Ave,{40.83318:-73.9415999},78,3.5,10032,mexican
U5zFfGUDhuJPdZsBzcZ35Q,Aqui En Bella Puebla,94-11 Roosevelt Ave,{40.748914629221:-73.872199729085},27,3.5,11372,mexican
y3-70vWvjH7TY-XONHijtQ,Zabrosura,2110 Clove Rd,{40.6032401:-74.0834004},41,4.5,10305,mexican
10tnq8x2qI7ix7VqVP0rMw,Tacombi - Upper West Side,377 Amsterdam Ave,{40.78251:-73.97856},70,4.0,10024,mexican
6403iqg-_a-sdg-DrKEfhw,Beefrria Landia,None,{40.7527924:-73.8801301},6,5.0,11372,mexican
qmoA7CY8hhU4RIUGAfRYhg,Taqueria Huarache,16 E Mt Eden Ave,{40.8440592106296:-73.9142958513615},34,4.0,10452,mexican
iqZgf0kRW9ngWRxJH0Y8kg,El Pastorcito,74 Victory Blvd,{40.6379508972168:-74.0790176391602},2,5.0,10301,mexican
a4yyl1rPu2id2M33_ftKXw,Aguilas de Mexico Restaurant,118 Pacific St,{40.723789:-74.16735},160,4.0,07105,mexican
8uuMkezIN1c8zGEWkaMRqg,Los Tacos No. 1,136 Church St,{40.714282:-74.008675},34,4.5,10007,mexican
KCKtnYuIh9w8nWXWL11mfA,The Jaguar Restaurant,1735 Lexington Ave,{40.79359:-73.94512},5,4.0,10029,mexican
Sd8cNodYP1fmeJ3BA_sTqw,Ho'Brah a taco joint,412 Forest Ave,{40.6306496:-74.1030273},294,3.5,10301,mexican
XEugUtbw4rRmGr9S1XA-aQ,Alta,64 W 10th St,{40.7345163811398:-73.9983369619683},1848,4.0,10011,mexican
Z2Uv82mITzdrywt7274nVQ,El Divino Rey,6808 New Utrecht Ave,{40.6210789173789:-73.9986699074507},1,5.0,11219,mexican
NE_OTTHz-uzwwB4G-7xDTg,Guadalupana,3829 Broadway,{40.835725:-73.943805},3,3.0,10032,mexican
jHd7KHMvpI53bZyL9UGTug,Oxido,1450 Broadway,{40.7547219061481:-73.9862432694773},29,3.5,10036,mexican
ARstoF1u3Pex2T57isqVZw,El Penacho Restaurant,374 Avenue P,{40.60859:-73.97368},40,3.0,11228,mexican
nowDLGFEZjT6ccdDDJy5PA,Izzy’s Taqueria,397 Troy Ave,{40.6648701175503:-73.9368999749422},8,3.5,11213,mexican
sIp3HkLUmGjH86GP6NePbQ,TACO INN,1495 Saint Nicholas Ave,{40.85171:-73.93259},16,3.0,10033,mexican
SuzCrrUJhzzHOcQKTRmQZw,Tacos El Poblano,200 New Main St,{40.93177:-73.89572},105,4.0,10701,mexican
EYK3uP7q1n1Allav26nImA,Panaderia Mi Mexico Pequeño,4513 5th Ave,{40.6474609375:-74.0074691772461},9,4.5,11220,mexican
qmSBFiAikpyUO3JA8ez1Ow,El Loco Burrito,345 Graham Ave,{40.7147469:-73.9445868},188,3.0,11211,mexican
8J5Nq59GFqWEcKDQlRZj2A,La Pasadita Taco Truck,957 Broadway,{40.697104:-73.934752},8,4.5,11206,mexican
ioUJB91aFWxlV--opOtVvA,Leslie's Kitchen,109 Wilson Ave,{40.70136:-73.92663},31,4.5,11237,mexican
LXeUqlG7z4_jZG6rXvhnzQ,Mezcal Kitchen,482 Broadway,{40.66334:-74.11837},112,3.5,07002,mexican
FnRDmXgQ291zkRb63Rjb9w,Mi Pueblito,412 Kearny Ave,{40.7652839160058:-74.1477151492868},201,4.0,07032,mexican
lJJYH-2Sfhop9-mhvh3JQA,Tacos Oaxaca,65th St &  New Utrecht Ave,{40.6237:-73.9977},1,5.0,11219,mexican
0mDiKi4QfT3BDhHfRE4bpw,Tres Marias Taco Deli,146 Wilson Ave,{40.70036:-73.92563},6,2.5,11221,mexican
k5BZq7XdRFr4xMbZMMGxxg,Dos Toros,1 State St,{40.70253:-74.01333},7,3.0,10004,mexican
5C380xgCBJ9QEkSnyLCd0w,Homemade Taqueria - Corona,40-10 Junction Blvd,{40.7487763969621:-73.8692231476307},46,3.5,11368,mexican
NC-MqUmcO8nB1jjoR6yMIg,Leyendas de Mexico,71 New Rd,{40.857093:-74.348476},181,4.5,07054,mexican
3xbPK5z_98LJMSsYQvKFFg,Rinconcito Tepeyac,381 E 138th St,{40.809551:-73.923225},2,4.5,10454,mexican
RjblkxUBTtzG-tcgFyCofA,Takumi Taco,601 W 26th St,{40.751606:-74.00652},38,4.0,10001,mexican
h6av58AtWYPrMf5V72Kdug,Cholula Deli,222 Wyckoff Ave,{40.70095:-73.91416},12,4.5,11237,mexican
SOCSsRma2WK4D3ykbwA5EA,Rio Bravo Tacos and Tequila,296 Columbus Ave,{40.95895:-73.82023},42,4.0,10707,mexican
mpGDqwli5h03SpCnJfbbPQ,Top Taco,1774 Flatbush Ave,{40.626601:-73.941478},6,4.0,11210,mexican
_iFAou6GgBfkqzFqBs2ggA,La Cabaña Restaurant,901 Elizabeth Ave,{40.65984:-74.20495},101,4.0,07201,mexican
W0sXHSSpkiMEDJiBmSLNYQ,Trestle,34-02 Broadway,{40.7606154:-73.9229562},283,4.0,11106,mexican
XZMB_jRJ6bf4crh5J2FCXQ,Noches de Plaza,177 bridge plaza,{40.85523:-73.96705},7,5.0,07024,mexican
8WnHtvMdPWE66eSkUdbLhQ,Flip Sigi,525 Hudson St,{40.73405:-74.00642},662,4.0,10014,mexican
-2KLOAWzJ-wbUSC40WR8EA,Allen Restaurant,1201 Randall Ave,{40.8117294311523:-73.8902359008789},3,4.5,10474,mexican
BGzM81ykCfUKjGUrq66fgA,La Cocina De Agave,398 W 145th St,{40.8242411149966:-73.9452161405442},104,3.5,10031,mexican
QqYR48m1nJ8OtkZ715HXGg,Rodriguez Productos Mexicanos,190 E 166th St,{40.83147:-73.91873},8,4.5,10456,mexican
9Uz4-RJQ0diKc7VyJwMCNw,La Colonia,594 Morris Ave,{40.8183719982828:-73.9222443848848},9,4.5,10451,mexican
YYdJaXoTK6Owv2I4l3u_PA,Estrellita Poblana Taqueria Express,5975 Broadway,{40.8897:-73.89853},18,4.0,10471,mexican
1mynqR4fWUovyt9q1_zI9g,ERT - El Rico Tinto Restaurant,73-18 Northern Blvd,{40.7546065:-73.8930553},29,5.0,11372,mexican
B2RP0JwTBsQhS1n5_DQG0Q,Lindo Guerrero Restaurant,340 Wilson Ave,{40.69558:-73.91695},7,4.0,11221,mexican
2NTiQhxKk44mfH-BePunfQ,Besito Mexican Restaurant - Roslyn,1516 Old Northern Blvd,{40.8037739114633:-73.6451938651292},804,4.0,11576,mexican
cUyfnb3E7HvzNfbTgTjl_Q,Despaña,408 Broome St,{40.7210686:-73.9979083},560,4.5,10013,mexican
BjJKFJkC3V9vXgr30GL3vw,Domo Taco,733 Franklin Ave,{40.673587499494:-73.9567834196103},185,3.5,11238,mexican
d8rjBRM8etCFhG5XzzvoGA,Palacios Cafe,504 39th St,{40.6510937958956:-74.0037050843239},20,4.5,11232,mexican
puIJcBEaxcDgL6_WDZlq9w,Paloma at The Hotel Hendricks,25 W 38th St,{40.751761:-73.984092},5,3.5,10018,mexican
-u5usGYF-cLqf9FMmApinw,Taco Cafe 11-11,352 Broadway,{40.70758:-73.9558796},5,4.5,11211,mexican
ehdmja52dNhEf_Yyipf0eA,Noches Mexicanas,524 Brook Ave,{40.81444:-73.91489},11,3.5,10455,mexican
falSn6tDPEp-gf5O-wuarw,Cinderella's Restaurant,108 Victory Blvd,{40.6374588:-74.0799103},11,4.0,10301,mexican
3D0vnNwtXTenO_8-lsEW5w,Puerto Vallarta,48 Cedar Swamp Rd,{40.85522:-73.62012},104,4.0,11542,mexican
GsMmzzzGATnAnMP-HmYSqQ,Leo's Restaurant,207 Knickerbocker Ave,{40.703573:-73.926227},60,3.5,11237,mexican
0t_fKf_rNPYgm6YPgy930Q,Piaztlan,155 Bay St,{40.671852:-74.003242},1,5.0,11231,mexican
NgkQtIzMjUISyAreyzrtKg,Tacos Él Gallo Giro,75-10 Roosevelt Ave,{40.7468650335835:-73.8900142908096},38,4.0,11372,mexican
PvBxSIsl_3Q_jH-2lJbnrg,Los Corrales Mexican Restaurant,204 Broad St,{40.433231:-74.200123},45,4.5,07735,mexican
8yn14KOpT-bslEB8ubCV-w,El Bohemio Jarocho,5507 5th Ave,{40.641959:-74.013184},2,4.0,11220,mexican
o3Z82aSJx4cNrEwu1muuMg,La China Poblana,556 Rt 18 N,{40.4383435:-74.3923846},177,4.0,08816,mexican
eCD1l-Xx3QqnhrSsoccgMg,Tacocina,25 River St,{40.715238:-73.967644},93,3.5,11249,mexican
dTyuWrk9KVtnHsWSY-ae-Q,The Greenwich Social,74 5th Ave,{40.73564:-73.99409},26,4.0,10011,mexican
MIaM6XD8nW-y89GaXxs-pw,Yolanda's Tamales,3380 Broadway,{40.8213076768784:-73.9539987592992},39,5.0,10031,mexican
sQ7ENDHnfF9dIHhYrI8oHw,Palo Santo,652 Union St,{40.676716:-73.982009},476,4.0,11215,mexican
Jw6nTaia5rdxefvg5tQ9uQ,El Maguey Mexican Restaurant,83-28 Northern Blvd,{40.7555523:-73.8840807},56,3.5,11372,mexican
kvIdlzVXTaxt7On3vYd5Eg,El Chilango Taqueria,401 Palisades Ave,{40.74251:-74.04558},3,4.5,07307,mexican
96svxj2NIOrba2fBMZAqOQ,Bogota Latin Bistro,141 5th Ave,{40.678165:-73.978976},2116,4.0,11217,mexican
cOUYYcrOeManYPyuun_xVg,Jimbo Slims,524 Graham Ave,{40.7209450363619:-73.9465168238625},34,5.0,11222,mexican
441p9X0RMR4epB_yOHs73A,Panchito's Mexican Restaurant & Cantina,105 MacDougal St,{40.72977:-74.00082},306,2.5,10012,mexican
lyKgV-M9XKm9osK6bT1a-Q,Cafe Con Pan,32 New Dorp Plz S,{40.5737:-74.116305},34,4.0,10306,mexican
RvSEZkqi-fQ2k2mIARZhOw,Agave Restaurante,4317 Bergenline Ave,{40.7786782042052:-74.0242675691843},1,5.0,07087,mexican
9qr8fjrKKRa3R0DWPyIj6w,La Mexicanita Restaurant & Bar,5002 Bergenline Ave,{40.7828675:-74.0206832},9,3.5,07093,mexican
8xPY62rpipbxVKbbZHVaCg,Buddha Taco Bar,3628 Broadway,{40.829122:-73.948057},81,3.5,10031,mexican
